timestamp,north_vel,east_vel,down_vel,north_vel_dev,east_vel_dev,down_vel_dev,lat,long,alt,undulation,lat_dev,long_dev,alt_dev,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,delta_vel_x,delta_vel_y,delta_vel_z,delta_angle_x,delta_angle_y,delta_angle_z,mag_x,mag_y,mag_z,accel_x.1,accel_y.1,accel_z.1,roll,pitch,yaw,roll_dev,pitch_dev,yaw_dev,w_quat,x_quat,y_quat,z_quat,roll_dev.1,pitch_dev.1,yaw_dev.1,heave_period,surge_motion,sway_motion,heave_motion,surge_accel,sway_accel,heave_accel,surge_vel,sway_vel,heave_vel,wave_angle
2023-09-08 15:46:47.880,0.051806,0.048086,-0.010778,0.089549,0.089561,0.070522,48.359257,-4.557322,48.968285,50.788002,0.590461,0.589601,0.576536,-0.087941,-0.022311,-9.778954,0.008014,0.006357,-0.030091,33.528362,-0.091879,-0.024799,-9.778938,0.007896,0.006694,-0.030029,-0.394901,-0.249593,0.805061,-0.052011,0.030723,-9.801763,0.1210659821111429,359.48284829411494,149.4732868895087,0.001425,0.001425,0.012421,-0.263249,-0.004632,0.000169,-0.964717,0.001425,0.001425,0.012421,2.070915,0.0,0.0,-0.002835,0.0,0.0,0.000495,0.0,0.0,0.0,10.32215105171622
2023-09-08 15:46:47.905,0.0514178759936,0.0479716252927999,-0.0111054991615999,0.0898789991552,0.0898909991552,0.0706901245696,48.359257,-4.557322,48.968594374208,50.788002,0.5915722471552,0.5907078721664,0.5774197477376,-0.0770072779904,-0.023876620992,-9.7932927132928,0.0073821266176,0.0067894988927999,-0.0297403758976,33.5278545012992,-0.0757565412736,-0.0216727580032,-9.7948929591552,0.0073653763584,0.0068402496256,-0.0297065008256,-0.394901,-0.249593,0.805061,-0.052011,0.030723,-9.801763,0.1302332833648848,359.4939851327474,149.42805914933885,0.0014268749952,0.0014268749952,0.0124203750016,-0.2636296240256,-0.0045595001856,6.775025919999998e-05,-0.9646132502656,0.0014268749952,0.0014268749952,0.0124203750016,2.070915,0.0,0.0,-0.002835,0.0,0.0,0.000495,0.0,0.0,0.0,10.27692331154637
2023-09-08 15:46:47.920,0.051185,0.047903,-0.011302,0.090077,0.090089,0.070791,48.359257,-4.557322,48.96878,50.788002,0.592239,0.591372,0.57795,-0.070447,-0.024816,-9.801896,0.007003,0.007049,-0.02953,33.52755,-0.066083,-0.019797,-9.804466,0.007047,0.006928,-0.029513,-0.4031101600256,-0.2504078784768,0.8087877659008,-0.0623895442816,0.0169645662976,-9.7914009557888,0.135733701666492,359.5006672815435,149.40092231998364,0.001428,0.001428,0.01242,-0.263858,-0.004516,7e-06,-0.964551,0.001428,0.001428,0.01242,2.070915,0.0,0.0,-0.002835,0.0,0.0,0.000495,0.0,0.0,0.0,10.249786482191157
2023-09-08 15:46:47.945,0.0508450008703999,0.0478042502528,-0.0113194999552,0.0904076241536,0.0904189991552,0.0709578745728,48.359257,-4.557322,48.969064374272,50.788002,0.5933627471232,0.5924913721344,0.5788406227199999,-0.0644320153984,-0.0216447581183999,-9.802070999552,0.0062161270143999,0.0065558762624,-0.0289993763584,33.5272325008128,-0.0651186274688,-0.0203119986816,-9.8030091287296,0.0058582530432,0.0064211262976,-0.02901300128,-0.416792,-0.251766,0.814999,-0.079687,-0.005966,-9.774131,0.1422152701310517,359.5106223977488,149.359955942506,0.0014298749952,0.0014292499968,0.0124237499904,-0.2642023741184,-0.0044466251776,-6.862480640000001e-05,-0.96445725024,0.0014298749952,0.0014292499968,0.0124237499904,2.070915,0.0,0.0,-0.0027868751232,0.0,0.0,0.00060387472128,0.0,0.0,0.0,10.20882010471351
2023-09-08 15:46:47.960,0.050641,0.047745,-0.01133,0.090606,0.090617,0.071058,48.359257,-4.557322,48.969235,50.788002,0.594037,0.593163,0.579375,-0.060823,-0.019742,-9.802176,0.005744,0.00626,-0.028681,33.527042,-0.06454,-0.020621,-9.802135,0.005145,0.006117,-0.028713,-0.4181243806848,-0.2481843597184,0.8120923625984,-0.0771707392639999,-0.0185458036736,-9.787610432512,0.1461042377583599,359.51659550824814,149.33537594822067,0.001431,0.00143,0.012426,-0.264409,-0.004405,-0.000114,-0.964401,0.001431,0.00143,0.012426,2.070915,0.0,0.0,-0.002758,0.0,0.0,0.0006692,0.0,0.0,0.0,10.184240110428192
2023-09-08 15:46:47.985,0.050298813376,0.0471615639936,-0.0113212500224,0.0905445939072,0.0905554376576,0.0710348750592,48.359257,-4.557322,48.9697551549184,50.7878459066496,0.5945157487744,0.59363956128,0.5798712487295999,-0.076185460672,-0.0156795104,-9.802279124736,0.0049571270144,0.005878750976,-0.028859124544,33.5269207503104,-0.077283717376,-0.016127261504,-9.8022299997568,0.0046537512576,0.0059607504,-0.0288486246528,-0.420345,-0.242215,0.807248,-0.072977,-0.039512,-9.810076,0.1514040837956794,359.52622833651867,149.2929055603811,0.0014322499968,0.0014318749952,0.0124253750016,-0.2647664990848,-0.0043368751744,-0.000179624832,-0.9643028752512,0.0014322499968,0.0014318749952,0.0124253750016,2.070915,0.0,0.0,-0.0027098751231999,0.0,0.0,0.00077807472128,0.0,0.0,0.0,10.141769722588606
2023-09-08 15:46:48.000,0.0500935,0.0468115,-0.011316,0.09050775,0.0905185,0.071021,48.359257,-4.557322,48.97006725,50.78775225,0.594803,0.5939255,0.5801689999999999,-0.085403,-0.013242,-9.802341,0.004485,0.00565,-0.028966,33.526848,-0.08493,-0.013431,-9.802287,0.004359,0.005867,-0.02893,-0.4194536211968,-0.245381888512,0.8091831332565333,-0.0693042343296,-0.0334805992661333,-9.809475372437332,0.1545840131262961,359.5320080729371,149.26742315371817,0.001433,0.001433,0.012425,-0.264981,-0.004296,-0.000219,-0.964244,0.001433,0.001433,0.012425,2.070915,0.0,0.0,-0.002681,0.0,0.0,0.0008434,0.0,0.0,0.0,10.116287315925687
2023-09-08 15:46:48.105,0.048656313376,0.0443610639936,-0.0112792500224,0.0902498439072,0.0902599376576,0.0709238750592,48.359257,-4.557322,48.9722519049184,50.7870966566496,0.5968137487744,0.59592706128,0.5822532487296,-0.0659815118378666,-0.0106975015509333,-9.811892494178132,-0.0022402459007999,0.0038466260992,-0.0280122505813333,33.52771599947093,-0.0633140131754666,-0.0131851251498666,-9.810765744832,-0.0026164957482666,0.0038965012010666,-0.028103125504,-0.413214,-0.26755,0.822729,-0.043595,0.008739,-9.805271,0.1478660870731255,359.5621384726234,149.09386001941908,0.0014286250026666,0.0014286250026666,0.0124206250026666,-0.2664422491093333,-0.0040265001642666,-0.0002259999957333,-0.9638423752448,0.0014286250026666,0.0014286250026666,0.0124206250026666,2.070915,0.0,0.0,-0.0024788751232,0.0,0.0,0.00130067472128,0.0,0.0,0.0,9.942724181626602
2023-09-08 15:46:48.120,0.048451,0.044011,-0.011274,0.090213,0.090223,0.07091,48.359257,-4.557322,48.972564,50.787003,0.597101,0.596213,0.582551,-0.063207,-0.010334,-9.813257,-0.003201,0.003589,-0.027876,33.52784,-0.060226,-0.01315,-9.811977,-0.003613,0.003615,-0.027985,-0.4097853603712,-0.2630139806464,0.8194199858816,-0.063110083264,0.0089411258624,-9.8021502366848,0.146906378671543,359.5664428364245,149.06906516504387,0.001428,0.001428,0.01242,-0.266651,-0.003988,-0.000227,-0.963785,0.001428,0.001428,0.01242,2.070915,0.0,0.0,-0.00245,0.0,0.0,0.001366,0.0,0.0,0.0,9.917929327251386
2023-09-08 15:46:48.145,0.0487878741376,0.0436472509312,-0.0112702500096,0.0905436241536,0.090554249152,0.0710768745728,48.359257,-4.557322,48.9728302493184,50.787003,0.598232247104,0.5973398721152,0.583447872704,-0.0724807262592,-0.0154077370112,-9.8091295105664,-0.0051672449664,0.0031458761344,-0.0275772507648,33.5276250005504,-0.0743553388288,-0.0162881169664,-9.8099851300992,-0.0055248701056,0.0032437509504,-0.0275668760704,-0.404071,-0.255454,0.813905,-0.095635,0.009278,-9.796949,0.1363783061379488,359.57199335085545,149.0301041347155,0.0014298749952,0.0014298749952,0.0124243749888,-0.26697912416,-0.0039173751808,-0.0001501251968,-0.963694375232,0.0014298749952,0.0014298749952,0.0124243749888,2.070915,0.0,0.0,-0.00238750016,0.0,0.0,0.001415999872,0.0,0.0,0.0,9.878968296923006
