timestamp,north_vel,east_vel,down_vel,north_vel_dev,east_vel_dev,down_vel_dev,lat,long,alt,undulation,lat_dev,long_dev,alt_dev,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,delta_vel_x,delta_vel_y,delta_vel_z,delta_angle_x,delta_angle_y,delta_angle_z,mag_x,mag_y,mag_z,accel_x.1,accel_y.1,accel_z.1,roll,pitch,yaw,roll_dev,pitch_dev,yaw_dev,w_quat,x_quat,y_quat,z_quat,roll_dev.1,pitch_dev.1,yaw_dev.1,heave_period,surge_motion,sway_motion,heave_motion,surge_accel,sway_accel,heave_accel,surge_vel,sway_vel,heave_vel,wave_angle
2023-09-08 15:55:10.520,0.325943,-0.270904,0.050243,0.097254,0.097319,0.074244,48.359249,-4.557268,50.146854,50.787003,0.602963,0.602053,0.581239,-0.04812,-0.037026,-9.517089,-0.043576,-0.092581,0.065795,33.260864,-0.049374,-0.037264,-9.51679,-0.043192,-0.092715,0.065871,-0.450044,-0.134564,0.817802,-0.05171,-0.045231,-9.516127,359.7436586824585,358.9117239639285,165.11142506247083,0.00144,0.001445,0.012123,0.129577,0.009127,-0.003448,0.991521,0.00144,0.001445,0.012123,2.454913,0.0,0.0,-0.047111,0.0,0.0,0.06503,0.0,0.0,0.0,25.96028922467835
2023-09-08 15:55:10.545,0.3235686310784,-0.2678558828032,0.0586436034944,0.0975796241664,0.0976446241664,0.0744021245952,48.359249,-4.557268,50.1453733787904,50.787003,0.6042904966016001,0.6033754966143999,0.5822227474816,-0.05422935936,-0.0389241201408,-9.5115096392832,-0.0412153810432,-0.0931884984448,0.064979377088,33.2604446260736,-0.0549533607168,-0.039304619776,-9.5109037650688,-0.0409463807488,-0.0932968735104,0.0648341276544,-0.450044,-0.134564,0.817802,-0.05171,-0.045231,-9.516127,359.68367731683344,358.7793710520776,165.20359941179555,0.0014418749952,0.0014468749952,0.0121267499903999,0.128786377024,0.010208247232,-0.0041079983104,0.9916103747712,0.0014418749952,0.0014468749952,0.0121267499903999,2.454913,0.0,0.0,-0.04493800556288,0.0,0.0,0.0728187300608,0.0,0.0,0.0,26.05246357400307
2023-09-08 15:55:10.560,0.322144,-0.266027,0.063684,0.097775,0.09784,0.074497,48.359249,-4.557268,50.144485,50.787003,0.605087,0.604169,0.582813,-0.057895,-0.040063,-9.508162,-0.039799,-0.093553,0.06449,33.260193,-0.058301,-0.040529,-9.507372,-0.039599,-0.093646,0.064212,-0.448729619392,-0.1334716203392,0.8207210124544,-0.0523366276736,-0.0381307197056,-9.5165102516352,359.64768825177407,358.6999587628481,165.2589043989375,0.001443,0.001448,0.012129,0.128312,0.010857,-0.004504,0.991664,0.001443,0.001448,0.012129,2.454913,0.0,0.0,-0.0436342,0.0,0.0,0.077492,0.0,0.0,0.0,26.107768561145008
2023-09-08 15:55:10.585,0.3190577579008,-0.2624782590848,0.0716627295744,0.0981006241664,0.0981656241664,0.0746538745983999,48.3592496249984,-4.557268,50.1427087545472,50.787003,0.6064288715648001,0.605506496576,0.5838029974656,-0.0594162461056,-0.0364230093184,-9.5101407449344,-0.0377852551552,-0.0927148771456,0.0637868768,33.2602404998784,-0.0601684952192,-0.034582140224,-9.5107369913856,-0.0376183800704,-0.0925766277376,0.0636645014016,-0.446539,-0.131651,0.825586,-0.053381,-0.026297,-9.517149,359.5918966293001,358.5702199642454,165.34792748845626,0.0014448749952,0.0014498749952,0.0121283750016,0.1275488769536,0.0119213722752,-0.0051221234176,0.9917464997888,0.0014448749952,0.0014498749952,0.0121283750016,2.454913,0.0,0.0,-0.04146120556288,0.0,0.0,0.0852807300608,0.0,0.0,0.0,26.196791650663783
2023-09-08 15:55:10.600,0.317206,-0.260349,0.07645,0.098296,0.098361,0.074748,48.35925,-4.557268,50.141643,50.787003,0.607234,0.606309,0.584397,-0.060329,-0.034239,-9.511328,-0.036577,-0.092212,0.063365,33.260269,-0.061289,-0.031014,-9.512756,-0.03643,-0.091935,0.063336,-0.4466016252672,-0.1316404999552,0.8240781185664,-0.0472515988479999,-0.0304418926848,-9.4974025407488,359.55842142729267,358.49237615367224,165.40134170680705,0.001446,0.001451,0.012128,0.127091,0.01256,-0.005493,0.991796,0.001446,0.001451,0.012128,2.454913,0.0,0.0,-0.0401574,0.0,0.0,0.089954,0.0,0.0,0.0,26.250205869014565
2023-09-08 15:55:10.620,0.3131885,-0.25661,0.0818805,0.097385,0.0974475,0.074353,48.35925,-4.557268,50.1437475,50.787003,0.606121,0.605198,0.5840345,-0.0521195,-0.032195,-9.5074015,-0.034961,-0.0907185,0.0627665,33.260267,-0.0528905,-0.0306975,-9.5088825,-0.0348119999999999,-0.0904465,0.062652,-0.4466851252672,-0.1316264999551999,0.8220676185664,-0.0390790988479999,-0.0359683926848,-9.4710740407488,359.5172257618228,358.3917074690678,165.47121390992322,0.0014405,0.0014455,0.0121275,0.1264935,0.0133895,-0.0059524999999999,0.9918585,0.0014405,0.0014455,0.0121275,2.454913,0.0,0.0,-0.038419,0.0,0.0,0.096185,0.0,0.0,0.0,26.32007807213074
2023-09-08 15:55:10.625,0.3121841378559999,-0.2556752619648,0.0832381076224,0.0971572529152,0.0972191279232,0.074254251264,48.35925,-4.557268,50.1442736182656,50.787003,0.6058427535616,0.6049202535552001,0.58394387616,-0.0500671512704,-0.0316840065408,-9.5064198875648,-0.0345570051712,-0.0903451297792,0.0626168769152,33.260266500006395,-0.0507909018751999,-0.0306183760128,-9.5079141373952,-0.0344075051776,-0.0900743797632,0.0624810021888,-0.446706,-0.131623,0.821565,-0.037036,-0.03735,-9.464492,359.5069269772814,358.36654062005647,165.48868173711122,0.0014391250176,0.0014441250176,0.0121273750016,0.126344126912,0.0135968723456,-0.0060673735296,0.9918741248,0.0014391250176,0.0014441250176,0.0121273750016,2.45504642329216,0.0,0.0,-0.03778204565312,0.0,0.0,0.09693164044288,0.0,0.0,0.0,26.33754589931874
2023-09-08 15:55:10.640,0.309171,-0.252871,0.087311,0.096474,0.096534,0.073958,48.35925,-4.557268,50.145852,50.787003,0.605008,0.604087,0.583672,-0.04391,-0.030151,-9.503475,-0.033345,-0.089225,0.062168,33.260265,-0.044492,-0.030381,-9.505009,-0.033194,-0.088958,0.061968,-0.4417424788224,-0.1353722659968,0.8256705175168,-0.0392518844544,-0.0220746848256,-9.4993450237056,359.4760300963529,358.2910387844633,165.54108611303943,0.001435,0.00144,0.012127,0.125896,0.014219,-0.006412,0.991921,0.001435,0.00144,0.012127,2.4554467,0.0,0.0,-0.03587115,0.0,0.0,0.0991716,0.0,0.0,0.0,26.389950275246942
2023-09-08 15:55:10.665,0.304236637632,-0.248299136704,0.0946134813056,0.0967977491712,0.0968577491711999,0.0741161245951999,48.35925,-4.557268,50.1435882557952,50.787003,0.6063229966336,0.6053969966464,0.5846526224896,-0.0466687429376,-0.0260797604223999,-9.5113856047488,-0.0312487553664,-0.0859837582976,0.0607605036032,33.2595881267328,-0.0464776199168,-0.0258910114944,-9.509880862528,-0.0306046316288,-0.0855973836032,0.0606605033472,-0.43347,-0.141621,0.832513,-0.042945,0.003384,-9.557433,359.43033682916627,358.17347530783815,165.62620593757126,0.0014368749952,0.0014418749952,0.0121263750016,0.125167876864,0.0151914975104,-0.0069251236864,0.9919947498112,0.0014368749952,0.0014418749952,0.0121263750016,2.45611382329216,0.0,0.0,-0.03268634565312,0.0,0.0,0.10290484044288,0.0,0.0,0.0,26.475070099778776
2023-09-08 15:55:10.680,0.301276,-0.245556,0.098995,0.096992,0.097052,0.074211,48.35925,-4.557268,50.14223,50.787003,0.607112,0.606183,0.585241,-0.048324,-0.023637,-9.516132,-0.029991,-0.084039,0.059916,33.259182,-0.047669,-0.023197,-9.512804,-0.029051,-0.083581,0.059876,-0.436051886016,-0.1391452394368,0.8281993565951999,-0.0345539641984,0.0065085133312,-9.5298227571968,359.4029206816942,358.10293674032187,165.67727818094204,0.001438,0.001443,0.012126,0.124731,0.015775,-0.007233,0.992039,0.001438,0.001443,0.012126,2.4565141,0.0,0.0,-0.03077545,0.0,0.0,0.1051448,0.0,0.0,0.0,26.52614234314956
